country_iso3,year_month,ucdp_event_count,ucdp_fatalities_best,ucdp_fatalities_high,ucdp_civilian_deaths,ucdp_peak_event_fatalities,ucdp_fatality_uncertainty,ucdp_state_based_events,ucdp_non_state_events,ucdp_one_sided_events,ucdp_has_conflict
AFG,1985-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1985-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1985-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1985-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1985-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1985-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1985-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1985-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1985-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1985-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1985-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1985-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1986-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1986-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1986-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1986-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1986-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1986-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1986-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1986-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1986-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1986-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1986-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1986-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1987-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1987-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1987-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1987-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1987-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1987-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1987-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1987-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1987-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1987-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1987-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1987-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1988-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1988-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1988-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1988-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1988-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1988-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1988-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1988-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1988-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1988-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1988-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1988-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1989-01,13.0,714.0,1124.0,0.0,600.0,32.23076923076923,13.0,0.0,0.0,1
AFG,1989-02,16.0,160.0,160.0,23.0,68.0,7.4375,16.0,0.0,0.0,1
AFG,1989-03,20.0,1744.0,9005.0,96.0,429.0,424.45,20.0,0.0,0.0,1
AFG,1989-04,26.0,494.0,1359.0,86.0,67.0,49.84615384615385,26.0,0.0,0.0,1
AFG,1989-05,18.0,454.0,1723.0,28.0,194.0,94.77777777777777,17.0,1.0,0.0,1
AFG,1989-06,16.0,495.0,1137.0,25.0,133.0,65.9375,16.0,0.0,0.0,1
AFG,1989-07,12.0,620.0,829.0,10.0,180.0,65.25,9.0,3.0,0.0,1
AFG,1989-08,6.0,410.0,1505.0,1.0,200.0,182.5,3.0,3.0,0.0,1
AFG,1989-09,8.0,71.0,71.0,11.0,13.0,4.0,8.0,0.0,0.0,1
AFG,1989-10,6.0,239.0,719.0,19.0,200.0,83.83333333333333,6.0,0.0,0.0,1
AFG,1989-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1989-12,4.0,10.0,10.0,4.0,4.0,1.0,3.0,1.0,0.0,1
AFG,1990-01,1.0,25.0,25.0,0.0,25.0,0.0,1.0,0.0,0.0,1
AFG,1990-02,3.0,54.0,96.0,0.0,31.0,24.333333333333332,3.0,0.0,0.0,1
AFG,1990-03,4.0,149.0,254.0,95.0,108.0,26.25,4.0,0.0,0.0,1
AFG,1990-04,8.0,489.0,1139.0,3.0,450.0,81.625,8.0,0.0,0.0,1
AFG,1990-05,1.0,8.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,1
AFG,1990-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1990-07,8.0,95.0,95.0,2.0,46.0,11.875,8.0,0.0,0.0,1
AFG,1990-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1990-09,1.0,16.0,16.0,0.0,16.0,0.0,0.0,1.0,0.0,1
AFG,1990-10,12.0,651.0,651.0,0.0,205.0,0.6666666666666666,7.0,5.0,0.0,1
AFG,1990-11,7.0,27.0,27.0,1.0,13.0,2.5714285714285716,7.0,0.0,0.0,1
AFG,1990-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1991-01,2.0,25.0,25.0,0.0,22.0,1.5,2.0,0.0,0.0,1
AFG,1991-02,1.0,5.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1
AFG,1991-03,8.0,1765.0,1765.0,1.0,1575.0,0.0,8.0,0.0,0.0,1
AFG,1991-04,3.0,310.0,810.0,0.0,300.0,166.66666666666666,3.0,0.0,0.0,1
AFG,1991-05,4.0,234.0,234.0,0.0,153.0,0.0,4.0,0.0,0.0,1
AFG,1991-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1991-07,6.0,282.0,282.0,20.0,200.0,7.833333333333333,5.0,1.0,0.0,1
AFG,1991-08,11.0,360.0,360.0,0.0,100.0,0.0,9.0,2.0,0.0,1
AFG,1991-09,5.0,51.0,51.0,6.0,31.0,1.2,5.0,0.0,0.0,1
AFG,1991-10,15.0,208.0,208.0,6.0,80.0,5.733333333333333,15.0,0.0,0.0,1
AFG,1991-11,5.0,290.0,290.0,16.0,200.0,0.0,4.0,1.0,0.0,1
AFG,1991-12,4.0,23.0,23.0,0.0,14.0,1.0,4.0,0.0,0.0,1
AFG,1992-01,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1
AFG,1992-02,2.0,35.0,35.0,2.0,31.0,0.0,2.0,0.0,0.0,1
AFG,1992-03,3.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,0.0,1
AFG,1992-04,10.0,799.0,1443.0,700.0,700.0,64.4,10.0,0.0,0.0,1
AFG,1992-05,9.0,99.0,398.0,5.0,40.0,35.111111111111114,7.0,0.0,2.0,1
AFG,1992-06,10.0,182.0,209.0,104.0,107.0,2.7,10.0,0.0,0.0,1
AFG,1992-07,4.0,161.0,161.0,1.0,60.0,0.0,4.0,0.0,0.0,1
AFG,1992-08,21.0,2694.0,2804.0,871.0,766.0,5.238095238095238,21.0,0.0,0.0,1
AFG,1992-09,9.0,68.0,468.0,7.0,25.0,44.44444444444444,8.0,0.0,1.0,1
AFG,1992-10,1.0,150.0,150.0,0.0,150.0,0.0,1.0,0.0,0.0,1
AFG,1992-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AFG,1992-12,6.0,190.0,190.0,0.0,50.0,0.0,3.0,3.0,0.0,1
AFG,1993-01,20.0,1180.0,4904.0,3.0,562.0,186.2,20.0,0.0,0.0,1
AFG,1993-02,22.0,557.0,567.0,130.0,176.0,0.45454545454545453,15.0,0.0,7.0,1
AFG,1993-03,4.0,30.0,30.0,3.0,22.0,0.0,4.0,0.0,0.0,1
AFG,1993-04,3.0,37.0,37.0,0.0,31.0,0.0,3.0,0.0,0.0,1
AFG,1993-05,16.0,1034.0,1534.0,0.0,374.0,31.25,15.0,0.0,1.0,1
AFG,1993-06,9.0,51.0,51.0,3.0,15.0,0.8888888888888888,9.0,0.0,0.0,1
AFG,1993-07,9.0,372.0,416.0,354.0,350.0,4.888888888888889,8.0,0.0,1.0,1
AFG,1993-08,7.0,272.0,272.0,0.0,130.0,0.0,7.0,0.0,0.0,1
AFG,1993-09,5.0,75.0,75.0,0.0,55.0,0.0,5.0,0.0,0.0,1
AFG,1993-10,6.0,168.0,168.0,0.0,60.0,0.0,6.0,0.0,0.0,1
AFG,1993-11,8.0,306.0,356.0,140.0,116.0,6.25,8.0,0.0,0.0,1
AFG,1993-12,6.0,23.0,23.0,4.0,8.0,0.0,5.0,1.0,0.0,1
AFG,1994-01,35.0,6266.0,6373.0,0.0,1796.0,3.057142857142857,35.0,0.0,0.0,1
AFG,1994-02,18.0,260.0,638.0,18.0,100.0,21.0,18.0,0.0,0.0,1
AFG,1994-03,18.0,226.0,626.0,0.0,50.0,22.22222222222222,17.0,1.0,0.0,1
AFG,1994-04,24.0,481.0,559.0,3.0,200.0,3.25,21.0,3.0,0.0,1
AFG,1994-05,18.0,148.0,178.0,30.0,44.0,1.6666666666666667,17.0,1.0,0.0,1
AFG,1994-06,28.0,393.0,613.0,14.0,61.0,7.857142857142857,28.0,0.0,0.0,1
AFG,1994-07,20.0,187.0,887.0,5.0,35.0,35.0,19.0,1.0,0.0,1
AFG,1994-08,25.0,276.0,276.0,19.0,41.0,0.0,25.0,0.0,0.0,1
AFG,1994-09,32.0,483.0,1388.0,26.0,70.0,28.28125,32.0,0.0,0.0,1
AFG,1994-10,15.0,215.0,415.0,5.0,45.0,13.333333333333334,12.0,3.0,0.0,1
AFG,1994-11,9.0,105.0,105.0,0.0,50.0,5.555555555555555,8.0,1.0,0.0,1
AFG,1994-12,2.0,16.0,16.0,0.0,12.0,0.0,2.0,0.0,0.0,1
AFG,1995-01,14.0,294.0,294.0,2.0,86.0,0.0,14.0,0.0,0.0,1
AFG,1995-02,23.0,329.0,489.0,4.0,200.0,6.956521739130435,16.0,6.0,1.0,1
AFG,1995-03,21.0,756.0,942.0,7.0,200.0,8.857142857142858,21.0,0.0,0.0,1
AFG,1995-04,9.0,1027.0,1352.0,0.0,880.0,36.111111111111114,9.0,0.0,0.0,1
AFG,1995-05,16.0,1044.0,1127.0,0.0,300.0,5.1875,16.0,0.0,0.0,1
AFG,1995-06,33.0,321.0,425.0,20.0,53.0,3.1515151515151514,33.0,0.0,0.0,1
AFG,1995-07,13.0,239.0,239.0,5.0,87.0,0.0,13.0,0.0,0.0,1
AFG,1995-08,21.0,280.0,286.0,21.0,60.0,0.2857142857142857,21.0,0.0,0.0,1
AFG,1995-09,10.0,129.0,329.0,0.0,50.0,20.0,9.0,1.0,0.0,1
AFG,1995-10,18.0,645.0,733.0,20.0,363.0,4.888888888888889,17.0,1.0,0.0,1
AFG,1995-11,22.0,406.0,503.0,96.0,90.0,4.409090909090909,22.0,0.0,0.0,1
AFG,1995-12,19.0,148.0,158.0,10.0,27.0,0.5263157894736842,17.0,2.0,0.0,1
AFG,1996-01,20.0,109.0,137.0,19.0,24.0,1.4,18.0,1.0,1.0,1
AFG,1996-02,23.0,431.0,509.0,79.0,200.0,11.217391304347826,20.0,3.0,0.0,1
AFG,1996-03,18.0,185.0,196.0,19.0,51.0,0.6111111111111112,17.0,1.0,0.0,1
AFG,1996-04,24.0,390.0,390.0,155.0,123.0,0.0,23.0,1.0,0.0,1
AFG,1996-05,16.0,233.0,233.0,10.0,50.0,0.0,16.0,0.0,0.0,1
AFG,1996-06,17.0,197.0,197.0,90.0,62.0,0.0,16.0,0.0,1.0,1
AFG,1996-07,21.0,151.0,175.0,24.0,30.0,2.5714285714285716,19.0,0.0,2.0,1
AFG,1996-08,12.0,88.0,88.0,0.0,25.0,0.0,12.0,0.0,0.0,1
AFG,1996-09,25.0,554.0,674.0,29.0,150.0,5.2,24.0,0.0,1.0,1
AFG,1996-10,27.0,514.0,690.0,50.0,165.0,6.7407407407407405,26.0,0.0,1.0,1
AFG,1996-11,22.0,649.0,673.0,0.0,139.0,1.0909090909090908,22.0,0.0,0.0,1
AFG,1996-12,9.0,94.0,94.0,8.0,50.0,0.0,8.0,1.0,0.0,1
AFG,1997-01,10.0,69.0,138.0,5.0,15.0,6.9,10.0,0.0,0.0,1
AFG,1997-02,13.0,182.0,184.0,0.0,100.0,0.15384615384615385,13.0,0.0,0.0,1
AFG,1997-03,13.0,280.0,453.0,0.0,100.0,13.307692307692308,13.0,0.0,0.0,1
AFG,1997-04,16.0,191.0,226.0,0.0,61.0,2.1875,16.0,0.0,0.0,1
AFG,1997-05,21.0,3703.0,3850.0,2.0,2150.0,109.38095238095238,21.0,0.0,0.0,1
AFG,1997-06,28.0,605.0,1126.0,0.0,160.0,18.607142857142858,28.0,0.0,0.0,1
AFG,1997-07,17.0,192.0,812.0,7.0,50.0,36.588235294117645,17.0,0.0,0.0,1
AFG,1997-08,13.0,212.0,214.0,9.0,55.0,0.15384615384615385,12.0,1.0,0.0,1
AFG,1997-09,27.0,706.0,748.0,325.0,240.0,1.5555555555555556,24.0,0.0,3.0,1
AFG,1997-10,19.0,425.0,697.0,5.0,254.0,14.31578947368421,19.0,0.0,0.0,1
AFG,1997-11,9.0,58.0,58.0,0.0,10.0,0.0,9.0,0.0,0.0,1
AFG,1997-12,13.0,98.0,100.0,0.0,24.0,0.15384615384615385,13.0,0.0,0.0,1
AFG,1998-01,9.0,642.0,656.0,600.0,600.0,1.5555555555555556,7.0,1.0,1.0,1
AFG,1998-02,6.0,65.0,65.0,0.0,38.0,0.0,6.0,0.0,0.0,1
AFG,1998-03,15.0,303.0,303.0,27.0,100.0,0.0,12.0,2.0,1.0,1
AFG,1998-04,5.0,15.0,15.0,0.0,6.0,0.0,5.0,0.0,0.0,1
AFG,1998-05,7.0,69.0,92.0,0.0,31.0,3.2857142857142856,7.0,0.0,0.0,1
AFG,1998-06,16.0,106.0,108.0,39.0,30.0,0.125,16.0,0.0,0.0,1
AFG,1998-07,23.0,427.0,1924.0,2.0,300.0,65.08695652173913,20.0,0.0,3.0,1
AFG,1998-08,42.0,7148.0,7300.0,5000.0,2000.0,51.23809523809524,35.0,0.0,7.0,1
AFG,1998-09,31.0,1188.0,2218.0,419.0,350.0,36.064516129032256,27.0,0.0,4.0,1
AFG,1998-10,21.0,632.0,632.0,63.0,150.0,0.0,19.0,0.0,2.0,1
AFG,1998-11,23.0,446.0,731.0,191.0,70.0,15.434782608695652,21.0,0.0,2.0,1
AFG,1998-12,19.0,1133.0,1152.0,8.0,162.0,1.0,19.0,0.0,0.0,1
AFG,1999-01,12.0,175.0,275.0,2.0,66.0,8.333333333333334,12.0,0.0,0.0,1
AFG,1999-02,1.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1
AFG,1999-03,7.0,47.0,47.0,0.0,19.0,0.0,7.0,0.0,0.0,1
AFG,1999-04,5.0,113.0,138.0,30.0,31.0,5.0,5.0,0.0,0.0,1
AFG,1999-05,23.0,740.0,817.0,410.0,200.0,3.5652173913043477,21.0,0.0,2.0,1
AFG,1999-06,14.0,130.0,153.0,7.0,50.0,1.6428571428571428,14.0,0.0,0.0,1
AFG,1999-07,38.0,1154.0,1306.0,70.0,650.0,4.0,37.0,0.0,1.0,1
AFG,1999-08,28.0,1076.0,1091.0,0.0,100.0,1.6071428571428572,28.0,0.0,0.0,1
AFG,1999-09,20.0,615.0,655.0,33.0,188.0,2.0,20.0,0.0,0.0,1
AFG,1999-10,23.0,819.0,1119.0,6.0,564.0,13.043478260869565,22.0,0.0,1.0,1
AFG,1999-11,8.0,124.0,184.0,25.0,50.0,7.5,7.0,0.0,1.0,1
AFG,1999-12,10.0,69.0,69.0,0.0,16.0,0.0,10.0,0.0,0.0,1
AFG,2000-01,7.0,54.0,90.0,26.0,26.0,5.142857142857143,7.0,0.0,0.0,1
AFG,2000-02,17.0,160.0,160.0,108.0,25.0,0.47058823529411764,11.0,0.0,6.0,1
AFG,2000-03,26.0,317.0,317.0,47.0,60.0,0.0,21.0,1.0,4.0,1
AFG,2000-04,15.0,530.0,542.0,200.0,325.0,1.0666666666666667,15.0,0.0,0.0,1
AFG,2000-05,12.0,82.0,90.0,36.0,31.0,1.25,11.0,0.0,1.0,1
AFG,2000-06,9.0,70.0,70.0,7.0,21.0,0.0,9.0,0.0,0.0,1
AFG,2000-07,19.0,1123.0,1123.0,162.0,363.0,38.63157894736842,19.0,0.0,0.0,1
AFG,2000-08,34.0,1191.0,1265.0,16.0,327.0,2.8823529411764706,34.0,0.0,0.0,1
AFG,2000-09,34.0,1523.0,1601.0,13.0,832.0,14.205882352941176,34.0,0.0,0.0,1
AFG,2000-10,18.0,224.0,292.0,9.0,44.0,3.7777777777777777,18.0,0.0,0.0,1
AFG,2000-11,8.0,78.0,78.0,0.0,20.0,0.0,8.0,0.0,0.0,1
AFG,2000-12,8.0,42.0,42.0,15.0,11.0,0.0,7.0,0.0,1.0,1
AFG,2001-01,22.0,825.0,5293.0,237.0,441.0,203.0909090909091,6.0,0.0,16.0,1
AFG,2001-02,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
AFG,2001-03,4.0,11.0,11.0,0.0,8.0,0.0,4.0,0.0,0.0,1
AFG,2001-04,9.0,114.0,125.0,1.0,75.0,1.2222222222222223,8.0,0.0,1.0,1
AFG,2001-05,16.0,107.0,397.0,8.0,27.0,18.125,14.0,0.0,2.0,1
AFG,2001-06,13.0,422.0,430.0,24.0,300.0,0.6153846153846154,6.0,0.0,7.0,1
AFG,2001-07,14.0,132.0,398.0,5.0,40.0,19.0,13.0,0.0,1.0,1
AFG,2001-08,8.0,27.0,329.0,6.0,8.0,37.75,7.0,0.0,1.0,1
AFG,2001-09,7.0,299.0,299.0,0.0,93.0,0.0,7.0,0.0,0.0,1
AFG,2001-10,91.0,1316.0,1896.0,176.0,164.0,6.483516483516484,91.0,0.0,0.0,1
AFG,2001-11,56.0,1505.0,3331.0,439.0,272.0,35.375,52.0,0.0,4.0,1
AFG,2001-12,22.0,794.0,1078.0,19.0,200.0,12.909090909090908,21.0,0.0,1.0,1
AFG,2002-01,17.0,187.0,197.0,50.0,24.0,1.1764705882352942,11.0,4.0,2.0,1
AFG,2002-02,5.0,19.0,19.0,1.0,6.0,0.0,2.0,3.0,0.0,1
AFG,2002-03,13.0,562.0,968.0,0.0,200.0,31.23076923076923,13.0,0.0,0.0,1
AFG,2002-04,12.0,55.0,59.0,8.0,10.0,0.3333333333333333,8.0,3.0,1.0,1
AFG,2002-05,10.0,30.0,35.0,0.0,10.0,0.5,8.0,2.0,0.0,1
AFG,2002-06,2.0,6.0,6.0,0.0,4.0,2.0,2.0,0.0,0.0,1
AFG,2002-07,7.0,140.0,148.0,78.0,70.0,4.0,3.0,4.0,0.0,1
AFG,2002-08,7.0,33.0,34.0,1.0,16.0,0.14285714285714285,6.0,1.0,0.0,1
AFG,2002-09,6.0,61.0,61.0,31.0,30.0,0.0,1.0,5.0,0.0,1
AFG,2002-10,7.0,35.0,35.0,2.0,10.0,0.0,2.0,5.0,0.0,1
AFG,2002-11,7.0,27.0,82.0,0.0,13.0,7.857142857142857,3.0,4.0,0.0,1
AFG,2002-12,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1
AFG,2003-01,6.0,29.0,43.0,0.0,19.0,2.3333333333333335,3.0,3.0,0.0,1
AFG,2003-02,7.0,32.0,47.0,3.0,17.0,2.142857142857143,6.0,1.0,0.0,1
AFG,2003-03,12.0,91.0,192.0,1.0,42.0,9.5,10.0,1.0,1.0,1
AFG,2003-04,21.0,150.0,193.0,13.0,53.0,2.0476190476190474,16.0,4.0,1.0,1
AFG,2003-05,11.0,25.0,45.0,1.0,6.0,1.8181818181818181,5.0,5.0,1.0,1
AFG,2003-06,18.0,82.0,109.0,6.0,38.0,1.5,13.0,5.0,0.0,1
AFG,2003-07,20.0,75.0,80.0,5.0,24.0,0.25,13.0,5.0,2.0,1
AFG,2003-08,27.0,193.0,250.0,3.0,25.0,2.2962962962962963,24.0,3.0,0.0,1
AFG,2003-09,19.0,61.0,90.0,9.0,15.0,1.5263157894736843,12.0,3.0,4.0,1
AFG,2003-10,20.0,124.0,172.0,9.0,60.0,5.6,12.0,6.0,2.0,1
AFG,2003-11,12.0,34.0,44.0,1.0,10.0,0.9166666666666666,11.0,0.0,1.0,1
AFG,2003-12,13.0,48.0,57.0,16.0,10.0,0.6923076923076923,12.0,0.0,1.0,1
AFG,2004-01,12.0,51.0,66.0,18.0,16.0,1.25,11.0,0.0,1.0,1
AFG,2004-02,11.0,17.0,45.0,6.0,4.0,2.5454545454545454,8.0,1.0,2.0,1
AFG,2004-03,15.0,34.0,81.0,0.0,12.0,3.1333333333333333,13.0,0.0,2.0,1
AFG,2004-04,16.0,48.0,54.0,4.0,8.0,0.375,13.0,1.0,2.0,1
AFG,2004-05,23.0,68.0,137.0,4.0,11.0,3.1739130434782608,20.0,1.0,2.0,1
AFG,2004-06,31.0,116.0,232.0,14.0,21.0,3.7419354838709675,27.0,0.0,4.0,1
AFG,2004-07,32.0,77.0,123.0,13.0,12.0,1.71875,25.0,0.0,7.0,1
AFG,2004-08,27.0,123.0,282.0,13.0,42.0,6.62962962962963,23.0,2.0,2.0,1
AFG,2004-09,26.0,142.0,189.0,1.0,27.0,2.230769230769231,24.0,1.0,1.0,1
AFG,2004-10,23.0,65.0,102.0,4.0,24.0,1.608695652173913,22.0,0.0,1.0,1
AFG,2004-11,15.0,41.0,53.0,0.0,7.0,0.8,15.0,0.0,0.0,1
AFG,2004-12,10.0,35.0,75.0,0.0,10.0,4.0,9.0,1.0,0.0,1
AFG,2005-01,16.0,37.0,44.0,3.0,9.0,0.4375,15.0,0.0,1.0,1
AFG,2005-02,7.0,25.0,32.0,0.0,9.0,1.1428571428571428,6.0,0.0,1.0,1
AFG,2005-03,15.0,38.0,49.0,6.0,7.0,0.8666666666666667,14.0,0.0,1.0,1
AFG,2005-04,34.0,115.0,140.0,11.0,12.0,1.1176470588235294,31.0,0.0,3.0,1
AFG,2005-05,23.0,152.0,174.0,14.0,42.0,0.9565217391304348,20.0,0.0,3.0,1
AFG,2005-06,55.0,275.0,440.0,46.0,89.0,3.2181818181818183,47.0,0.0,8.0,1
AFG,2005-07,42.0,225.0,286.0,26.0,39.0,2.2142857142857144,36.0,0.0,6.0,1
AFG,2005-08,66.0,280.0,303.0,16.0,45.0,1.8181818181818181,57.0,0.0,9.0,1
AFG,2005-09,52.0,195.0,225.0,25.0,30.0,0.8653846153846154,45.0,0.0,7.0,1
AFG,2005-10,55.0,211.0,219.0,40.0,28.0,0.21818181818181817,43.0,0.0,12.0,1
AFG,2005-11,41.0,75.0,102.0,10.0,11.0,0.6829268292682927,37.0,0.0,4.0,1
AFG,2005-12,24.0,83.0,95.0,3.0,13.0,0.75,22.0,0.0,2.0,1
AFG,2006-01,22.0,57.0,86.0,19.0,11.0,1.3181818181818181,18.0,0.0,4.0,1
AFG,2006-02,31.0,112.0,116.0,7.0,30.0,0.12903225806451613,30.0,0.0,1.0,1
AFG,2006-03,49.0,192.0,202.0,17.0,34.0,0.24489795918367346,47.0,0.0,2.0,1
AFG,2006-04,65.0,215.0,226.0,27.0,41.0,0.16923076923076924,59.0,0.0,6.0,1
AFG,2006-05,72.0,495.0,703.0,46.0,87.0,2.9444444444444446,63.0,0.0,9.0,1
AFG,2006-06,110.0,706.0,780.0,57.0,47.0,0.9090909090909091,100.0,0.0,10.0,1
AFG,2006-07,103.0,570.0,625.0,54.0,41.0,0.6116504854368932,92.0,0.0,11.0,1
AFG,2006-08,95.0,530.0,594.0,60.0,40.0,0.8210526315789474,89.0,0.0,6.0,1
AFG,2006-09,103.0,931.0,1131.0,65.0,50.0,1.9514563106796117,95.0,0.0,8.0,1
AFG,2006-10,79.0,563.0,675.0,49.0,70.0,1.5443037974683544,73.0,2.0,4.0,1
AFG,2006-11,62.0,341.0,411.0,23.0,51.0,1.1290322580645162,59.0,0.0,3.0,1
AFG,2006-12,57.0,270.0,304.0,53.0,26.0,0.7017543859649122,54.0,0.0,3.0,1
AFG,2007-01,46.0,317.0,411.0,14.0,80.0,2.739130434782609,44.0,0.0,2.0,1
AFG,2007-02,47.0,178.0,230.0,32.0,24.0,1.4680851063829787,39.0,1.0,7.0,1
AFG,2007-03,75.0,361.0,418.0,40.0,56.0,0.8133333333333334,73.0,0.0,2.0,1
AFG,2007-04,87.0,631.0,707.0,72.0,87.0,0.8850574712643678,80.0,0.0,7.0,1
AFG,2007-05,93.0,596.0,866.0,44.0,57.0,3.118279569892473,90.0,0.0,3.0,1
AFG,2007-06,135.0,974.0,1165.0,199.0,86.0,2.074074074074074,123.0,0.0,12.0,1
AFG,2007-07,121.0,861.0,1064.0,100.0,78.0,2.5702479338842976,108.0,0.0,13.0,1
AFG,2007-08,100.0,611.0,748.0,37.0,102.0,1.45,99.0,0.0,1.0,1
AFG,2007-09,110.0,979.0,1056.0,36.0,105.0,1.3363636363636364,103.0,0.0,7.0,1
AFG,2007-10,88.0,652.0,706.0,45.0,80.0,2.397727272727273,85.0,0.0,3.0,1
AFG,2007-11,86.0,557.0,698.0,22.0,36.0,1.9651162790697674,80.0,0.0,6.0,1
AFG,2007-12,56.0,320.0,532.0,33.0,50.0,4.196428571428571,53.0,0.0,3.0,1
AFG,2008-01,47.0,154.0,219.0,25.0,24.0,1.3829787234042554,45.0,0.0,2.0,1
AFG,2008-02,47.0,195.0,349.0,59.0,40.0,3.872340425531915,47.0,0.0,0.0,1
AFG,2008-03,73.0,303.0,396.0,41.0,41.0,2.1095890410958904,68.0,0.0,5.0,1
AFG,2008-04,84.0,367.0,463.0,71.0,24.0,1.8333333333333333,82.0,0.0,2.0,1
AFG,2008-05,107.0,452.0,650.0,42.0,80.0,2.439252336448598,103.0,0.0,4.0,1
