country_iso3,year_month,food_price_anomaly,food_price_anomaly_log,food_cpi_acceleration,food_price_spike
RWA,2012-01,1.0457466919475824,0.04473116800510039,0.02121678318854281,0
RWA,2012-02,1.0158595219028739,0.015735073753059128,0.036317735342985547,0
RWA,2012-03,1.03491441695167,0.03431873436282932,0.03736689393866577,0
RWA,2012-04,1.0845551179736717,0.08116987338998131,-0.039010060611280206,0
RWA,2012-05,1.0978136061907149,0.0933205711092372,0.03040334896517627,0
RWA,2012-06,1.1054915447017468,0.10029007289330327,-0.02934901541328583,0
RWA,2012-07,1.0834762037108872,0.08017457932659898,0.007566699403487531,0
RWA,2012-08,1.082212387655944,0.07900745289536257,0.024384187935042823,0
RWA,2012-09,1.0885565917869142,0.08485259095828432,0.0051144737563579845,0
RWA,2012-10,1.0930939228025234,0.08901213670337217,0.009942267831295037,0
RWA,2012-11,1.0989826775573954,0.09438491329307283,-0.031455838643753786,0
RWA,2012-12,1.0695961514390695,0.06728114866811102,-0.022791913269184727,0
RWA,2013-01,1.0266750846870503,0.02632550765426226,0.0076053382917673495,0
RWA,2013-02,1.0017117451027189,0.0017102817367722044,-0.03497281410212527,0
RWA,2013-03,0.9922319614132942,-0.007798366961868677,-0.044815140532608266,0
RWA,2013-04,1.0069466201106407,0.006922603503841387,0.003988126900124289,0
RWA,2013-05,1.0291641381193206,0.028746956394858213,-0.018812848003311178,0
RWA,2013-06,1.0280189992323434,0.027633648605712765,0.002802772238278184,0
RWA,2013-07,1.01745832174399,0.01730767606470271,3.10470352555825e-05,0
RWA,2013-08,1.0240659620301034,0.02378094058771452,-0.005493161237458466,0
RWA,2013-09,1.0347128504229988,0.03412394901912422,0.05133842039539949,0
RWA,2013-10,1.0959548273339281,0.0916259717402268,0.0006184170888103857,0
RWA,2013-11,1.1094989918478764,0.1039085547356385,0.0036374228892981364,0
RWA,2013-12,1.0875196121581205,0.08389951798647514,-0.04070462323643187,0
RWA,2014-01,1.0109874520194602,0.010927528506771728,-0.026484591709335037,0
RWA,2014-02,0.9694348688417193,-0.031041986709063687,0.02093348022080299,0
RWA,2014-03,0.9832368105681851,-0.016905281878484564,0.030171307624563992,0
RWA,2014-04,1.0243775851765013,0.024085194175007034,-0.02883445559144704,0
RWA,2014-05,1.020244684528597,0.020042485320685925,0.0026828914173664398,0
RWA,2014-06,1.0208819906899145,0.020666950416130654,0.004776707063961716,0
RWA,2014-07,1.013971966713945,0.013875258548114174,-0.02062393223878045,0
RWA,2014-08,1.0016298305071687,0.001628503774797952,-0.0038005508753209405,0
RWA,2014-09,1.008981290262152,0.0089411983473727,-0.06495449171299095,0
RWA,2014-10,1.012736848716977,0.012656417301192982,-0.03228166801352039,0
RWA,2014-11,1.0047993934675106,0.004787913096573759,-0.02069158574414076,0
RWA,2014-12,0.978139007019875,-0.02210348508024265,0.038434089621083634,0
RWA,2015-01,0.954554005262371,-0.04651105778110207,0.016636277594632043,0
RWA,2015-02,0.935240639371237,-0.06695141449550902,0.005057497108043263,0
RWA,2015-03,0.9588849953484329,-0.04198413272005404,-0.007505333419577043,0
RWA,2015-04,1.00021481113249,0.0002147880638822163,0.0412584336097942,0
RWA,2015-05,1.0413186586716223,0.040487851025292385,-0.007881120187401836,0
RWA,2015-06,1.0381309563895709,0.0374219390109328,-0.015151879058034945,0
RWA,2015-07,1.021475991811527,0.021248632122717253,-0.0019931270074913243,0
RWA,2015-08,1.011284384067931,0.011221190363012872,0.02352709261405317,0
RWA,2015-09,1.0447423316265216,0.043770282406551904,0.028999629592324938,0
RWA,2015-10,1.0721072908131706,0.06962614235424795,0.05070449267978372,0
RWA,2015-11,1.1007593129480397,0.09600022616578034,0.047570344014509214,0
RWA,2015-12,1.0977641421189557,0.0932755131997137,-0.01863919500714495,0
RWA,2016-01,1.040629576864917,0.039825892365508396,-0.0032812779379827184,0
RWA,2016-02,1.0057718031689176,0.005755210130227154,-0.017248727077819215,0
RWA,2016-03,1.006145341118475,0.006126535514982855,-0.010155292891140366,0
RWA,2016-04,1.030246706255918,0.029798294197869852,-0.03541741026220069,0
RWA,2016-05,1.0346854327869943,0.03409745084694683,-0.0006072863688557639,0
RWA,2016-06,1.0269949088414223,0.026636973622957725,0.04036943260415082,0
RWA,2016-07,1.0403143153173011,0.039522893758758636,0.038895577929138225,0
RWA,2016-08,1.0543410007705312,0.052915927937398285,-0.010612921085020988,0
RWA,2016-09,1.069855506919904,0.0675235990932858,0.0016350207338655665,0
RWA,2016-10,1.0923562213188225,0.08833703412672145,0.030080142335410898,0
RWA,2016-11,1.1454852403097482,0.13582833789583793,-0.0010704634932066082,0
RWA,2016-12,1.13964993720916,0.13072114262640824,0.04527076702650423,0
RWA,2017-01,1.1155556704506386,0.10935263992095882,0.010555476705335964,0
RWA,2017-02,1.0802407918673462,0.0771839717179875,0.02553852491606956,0
RWA,2017-03,1.0926254316116175,0.08858345294108196,-0.008734330338060037,0
RWA,2017-04,1.1000932474613676,0.09539494663094099,-0.0018775655150811144,0
RWA,2017-05,1.0898545728631013,0.08604426794824337,-0.026793859062662184,0
RWA,2017-06,1.0477958712489943,0.046688787584328,-0.06289029823758963,0
RWA,2017-07,1.003698964531624,0.0036921401858192072,-0.028901141700627297,0
RWA,2017-08,0.9939829874211953,-0.006035187742458207,-0.010827331606570345,0
RWA,2017-09,1.0013793465767071,0.0013783961520940316,0.0004091652581266203,0
RWA,2017-10,1.0255614038144938,0.025240173689957474,-0.04491051836259685,0
RWA,2017-11,1.0406809457960717,0.03987525446751662,-0.08017111687051048,0
RWA,2017-12,0.9716155436753585,-0.028795083962985576,-0.04150737087387646,0
RWA,2018-01,0.9303455728851395,-0.07219917810751696,0.008791912942846536,0
RWA,2018-02,0.928271817709495,-0.07443068207027931,-0.021549724975893025,0
RWA,2018-03,0.940151058036122,-0.061714716590527845,-0.004355852478507005,0
RWA,2018-04,0.9654908441302426,-0.035118660192978005,0.00026162419381869917,0
RWA,2018-05,0.9803125765637892,-0.019883802495732062,0.038381636794472596,0
RWA,2018-06,1.0001376188825393,0.0001376094139295506,0.0032666013752561396,0
RWA,2018-07,0.9745690531827867,-0.02575990242924289,-0.019966366285520287,0
RWA,2018-08,0.9578785233776862,-0.04303431137111334,-0.006534394307124769,0
RWA,2018-09,0.971236124774556,-0.02918566334872804,-0.03421124214695015,0
RWA,2018-10,0.9746867221868237,-0.025639170193210294,-0.04421696432655786,0
RWA,2018-11,0.9577017552270739,-0.04321886970373806,0.04971244046583101,0
RWA,2018-12,0.9519571132384803,-0.04923529432475716,0.02281194492933536,0
RWA,2019-01,0.9350777131713724,-0.06712563745606032,0.0013146581301172189,0
RWA,2019-02,0.9355820114879593,-0.06658647116926242,-0.005376057035548776,0
RWA,2019-03,0.9420081729464993,-0.059741328279399694,0.03282103804180103,0
RWA,2019-04,0.998308863908689,-0.0016925676761815555,0.00583903454758028,0
RWA,2019-05,1.0158327869391879,0.015708755827287414,-0.0017450242522935033,0
RWA,2019-06,1.0342683040467147,0.03369422409662824,0.02529725902362423,0
RWA,2019-07,1.0320756675373475,0.03157198562861865,0.017026816488493024,0
RWA,2019-08,1.026410244501125,0.026067515272134602,0.031306327336683815,0
RWA,2019-09,1.0638728389856593,0.061915871545773646,0.044760708950495776,0
RWA,2019-10,1.096386513739657,0.09201978487800808,0.06032615940612085,0
RWA,2019-11,1.1096114261433274,0.10400988749910597,0.09548717237166149,0
RWA,2019-12,1.1635270549197658,0.15145595653650162,0.0002750693724886677,1
RWA,2020-01,1.1162323069951134,0.10995900268663794,-0.01657056131242629,0
RWA,2020-02,1.0778168352791653,0.07493754643531714,0.04428747121164367,0
RWA,2020-03,1.0961872013580296,0.09183797809924041,-0.024652528807345586,0
RWA,2020-04,1.1146107181205964,0.10850521222100341,-0.05429971230845565,0
RWA,2020-05,1.066150923201125,0.06405489471021593,-0.052003265137598564,0
RWA,2020-06,1.024082153213874,0.02379675114716619,0.008349225615535527,0
RWA,2020-07,1.0175146886165776,0.017363074217223568,0.03017388143053723,0
RWA,2020-08,1.0260341745282893,0.025701054700966335,-0.018402880631652074,0
RWA,2020-09,1.0379601237471896,0.03725736757724061,-0.004042084950136582,0
RWA,2020-10,1.0609268601159112,0.05914292239796445,-0.012556960027514164,0
RWA,2020-11,1.0628214792582429,0.06092714476539304,-0.0893887186470419,0
RWA,2020-12,1.0422053758702423,0.041339021674110826,-0.00869810144726979,0
RWA,2021-01,1.0063321964133434,0.00631223229114106,-0.005930577068136156,0
RWA,2021-02,0.9794938299478148,-0.020719340802869305,-0.024931157405224225,0
RWA,2021-03,0.990426820503602,-0.009619296942301628,-0.014127249639104611,0
RWA,2021-04,1.011630719418478,0.011563602512028738,0.00870521329895857,0
RWA,2021-05,0.9896319153227093,-0.01042220769359803,-0.01447946577449577,0
RWA,2021-06,0.9472624807061741,-0.054179053444520904,-0.00487881587020178,0
RWA,2021-07,0.9477668459203209,-0.053646750098109035,-0.019686538556434652,0
RWA,2021-08,0.9513092944852428,-0.04991603851866069,-0.02205100131417359,0
RWA,2021-09,0.9560065695538982,-0.04499049403604376,-0.027080384302746285,0
RWA,2021-10,0.9673431862791578,-0.03320194858001568,-0.021641090859130685,0
RWA,2021-11,0.9655757603104956,-0.035030712754901515,-0.016843318675536456,0
RWA,2021-12,0.9430423569748331,-0.05864408009885775,0.02710716786693279,0
RWA,2022-01,0.9496462302483802,-0.051665752953862894,0.06747068519899435,0
RWA,2022-02,0.9983622652728966,-0.0016390772806528352,0.032716268844028784,0
RWA,2022-03,1.0438707531544515,0.04293568213614946,0.021199030633135996,0
RWA,2022-04,1.0858026541705696,0.08231948692403193,0.10616758778662039,0
RWA,2022-05,1.1592926247145487,0.1478100128302391,0.10629768354034885,1
RWA,2022-06,1.189701694636329,0.17370259892256912,0.022709795744701555,1
RWA,2022-07,1.1859093974389914,0.1705099042670149,0.06581017473103512,1
RWA,2022-08,1.2176533600204502,0.1969255310977395,0.017583008144159917,1
RWA,2022-09,1.2022610339398763,0.18420397887515108,0.06758727675576881,1
RWA,2022-10,1.2303381630023198,0.20728906086837853,0.15675639908402994,1
RWA,2022-11,1.2985355472285005,0.2612371273551257,0.07573103599733244,1
RWA,2022-12,1.2608603268008258,0.2317942870104469,-0.052402881383771804,1
RWA,2023-01,1.1746652506628548,0.1609832139534976,-0.019443170742821536,1
RWA,2023-02,1.1735858900440657,0.16006392497618877,0.02455089295021118,1
RWA,2023-03,1.2001207749444083,0.18242219751651412,0.02829410202083915,1
RWA,2023-04,1.2233942297098257,0.20162915121378663,-0.07943093379229293,1
RWA,2023-05,1.211714924514526,0.19203664918412922,-0.14991822898598128,1
RWA,2023-06,1.1145953885830056,0.10849145886051781,-0.039809064138071726,0
RWA,2023-07,1.0759486320800364,0.07320272089744843,-0.06459743685822317,0
RWA,2023-08,1.0576279471547412,0.05602861483681931,0.015735449746447472,0
RWA,2023-09,1.062240270798391,0.06038014092013668,0.023422737045171615,0
RWA,2023-10,1.1143105293497209,0.10823585432149822,-0.10573749029415591,0
RWA,2023-11,1.1077334393028129,0.10231598113494471,-0.06491763462258127,0
RWA,2023-12,1.0495161256935615,0.048329225280624104,-0.0691417981716651,0
RWA,2024-01,0.9479468670473035,-0.05345682571628676,-0.062201081822099935,0
RWA,2024-02,0.9240615827480791,-0.07897656156557523,-0.020603386082519215,0
RWA,2024-03,0.9613710217468074,-0.039394865700276095,-0.04923894973228837,0
RWA,2024-04,0.973579299016244,-0.0267759998435716,-0.025586035904297977,0
RWA,2024-05,0.9789284776127319,-0.021296695695738672,0.031257292337062426,0
RWA,2024-06,0.9585984409494893,-0.042283018640685524,-0.0033358716480952344,0
RWA,2024-07,0.9474006153752141,-0.05403323895162193,0.001764139584851887,0
RWA,2024-08,0.9548224383156463,-0.046229884253538536,-0.001674968895293727,0
RWA,2024-09,0.9808712077201064,-0.019314114763351077,-0.043006412130922156,0
RWA,2024-10,1.013702345673916,0.013609317376032557,0.023235999452717926,0
RWA,2024-11,1.0567705335470776,0.05521759112252245,0.052877344577269225,0
RWA,2024-12,1.0708970570941627,0.06849666835308808,0.06216894150471364,0
RWA,2025-01,1.0297720542242004,0.029337471171183783,-0.016118982515110902,0
RWA,2025-02,0.9874730118562498,-0.012606112346147955,-0.025998175733101148,0
RWA,2025-03,1.0011315814197999,0.0011309416641233107,0.020622679384939113,0
RWA,2025-04,1.0278726228521144,0.027491251624370053,0.04646051151283204,0
RWA,2025-05,1.0664504612741539,0.06433580803717817,0.018043021825972394,0
RWA,2025-06,1.0502248478536234,0.049004282057535445,0.007685893768640817,0
RWA,2025-07,1.0332034454038859,0.032664116926096186,-0.04209172377471382,0
RWA,2025-08,0.9936088593610364,-0.006411651416509998,-0.015061582065017065,0
RWA,2025-09,0.9990029790513436,-0.0009975183046528,-0.010259762448774357,0
SAU,2010-01,1.009908001455379,0.009859239036492896,,0
SAU,2010-02,1.0108906857653976,0.010831809331290245,0.006935665115223921,0
SAU,2010-03,1.0170048956874898,0.016861930906842005,0.006912623108006555,0
SAU,2010-04,1.0225041461726165,0.022254663863142815,0.006889682692377885,0
SAU,2010-05,1.027384468157102,0.02701622131665104,0.006866894667585832,0
