country_iso3,year_month,fx_pct_change,fx_volatility,fx_volatility_log,fx_depreciation_flag,fx_pct_change_zscore
AFG,2015-08,0.026567656765676517,0.008933834161087069,0.008894163563303432,1,1.8911439115019553
AFG,2015-09,0.028934254942935222,0.010895506665795354,0.01083657828303773,1,2.008406490607152
AFG,2015-10,0.005311670051554307,0.013009254879213485,0.012925361334598595,0,0.0903051461825686
AFG,2015-11,0.023154623154623355,0.012313959801767542,0.012238759710007794,0,1.5122672555397874
AFG,2015-12,0.01928918590522466,0.00938690160105172,0.009343118419235791,0,1.1788734300372106
AFG,2016-01,0.021010281627179106,0.0019365767133220772,0.001934703966061489,0,1.2930428216928929
AFG,2016-02,0.004086398131932345,0.009314010585533493,0.009270902654027706,0,-0.06596919654481699
AFG,2016-03,-0.0026162790697673577,0.01217619319681761,0.012102659660364641,0,-0.6025535075081729
AFG,2016-04,-0.0018944914019237702,0.003679173338396937,0.0036724217353146012,0,-0.5392469299209929
AFG,2016-05,0.0,0.0013512334661533397,0.0013503213717558445,0,-0.3817090251042435
AFG,2016-06,0.009052416411154951,0.005850500423339212,0.005833452705208809,0,0.3588971304508123
AFG,2016-07,-0.0056431775430473285,0.007413413263921093,0.007386068975655748,0,-0.8452180434568423
AFG,2016-08,-0.01295110593713622,0.011206555334651725,0.011144227117540172,0,-1.4216740408239437
AFG,2016-09,-0.014300457024915225,0.004657879592661465,0.004647065239811377,0,-1.500904503026983
AFG,2016-10,-0.011815734370326125,0.001243896004699257,0.0012431230070167536,0,-1.2771053461545387
AFG,2016-11,0.0019853069588193772,0.008773717351394051,0.008735451950305704,0,-0.15618041012680808
AFG,2016-12,0.007261061621965936,0.009850773864406331,0.009802571288158564,0,0.27278388587746666
AFG,2017-01,0.002581569352651636,0.0028892549214455123,0.0028850890466986857,0,-0.11077271169377617
AFG,2017-02,0.0005882458247272737,0.0034253334934822082,0.0034194804007661793,0,-0.27369337385747333
AFG,2017-03,0.014026239489218773,0.007251821460257659,0.007225653437406706,0,0.8341259339848837
AFG,2017-04,-0.003991573815105509,0.009364792380060152,0.00932121456542517,0,-0.6595718577882526
AFG,2017-05,0.003915026956259782,0.009031357879760804,0.00899081906473062,0,0.00046106697961050474
AFG,2017-06,0.005358469268270438,0.005033573401452206,0.00502094732266292,0,0.12096904484573959
AFG,2017-07,0.0019467438331717268,0.0017125777162528375,0.0017111129271740364,0,-0.1661604715376012
AFG,2017-08,0.0027805864992200835,0.001778606364881794,0.0017770265175881064,0,-0.09484107460851922
AFG,2017-09,0.00026896612579352386,0.0012792229755668606,0.0012784054669658378,0,-0.3074384623876153
AFG,2017-10,-0.004084744926304729,0.0034736103314292506,0.003467591281590447,0,-0.6756607312274638
AFG,2017-11,0.003997238658776547,0.0040450231699971145,0.004036864058902388,0,0.019728690843710164
AFG,2017-12,0.0074484460003807484,0.005919512701448287,0.005902061221774729,0,0.3164985036583913
AFG,2018-01,0.010791734991279611,0.0033973910039863608,0.003391632909150147,0,0.6028522402612484
AFG,2018-02,-0.01267427580664604,0.012693536261735864,0.01261364865748253,0,-1.421353100923429
AFG,2018-03,0.0033858666148667282,0.011996032148008979,0.011924650055224766,0,-0.02797845916935607
AFG,2018-04,0.007637224980044044,0.01071260384435198,0.010655630431679664,0,0.34082328489421204
AFG,2018-05,0.014838189718481276,0.005789122639095984,0.005772430061233608,0,0.9622086091433011
AFG,2018-06,0.01153660063091344,0.0036046154240999386,0.0035981343677299192,0,0.6680864732138737
AFG,2018-07,0.01971073334323359,0.004112149022041918,0.0041037172444989434,0,1.3666493603628185
AFG,2018-08,0.0,0.00990305179093692,0.009854337920188881,0,-0.3556703460576956
AFG,2018-09,-0.006544217328233737,0.013666639577991834,0.013574093303663255,0,-0.9223045183786961
AFG,2018-10,0.04572655560816896,0.028477998442057832,0.028080037992962343,1,3.4394592620688393
AFG,2018-11,-0.0029114963952840966,0.02918644225045898,0.02876862824352379,0,-0.5992105788894021
AFG,2018-12,0.0037662732788192876,0.02636575431524042,0.026024168910020913,0,-0.042294532489678086
AFG,2019-01,-0.004917386039464566,0.0045464663978564135,0.004536162438768192,0,-0.7640245676596714
AFG,2019-02,-0.006888321423580979,0.005668787549920437,0.005652780439226057,0,-0.9215260479094879
AFG,2019-03,0.0005050184978574457,0.003828588348392253,0.0038212779570665593,0,-0.29913415707524305
AFG,2019-04,0.022781759096016874,0.01544467721099538,0.015326622180097347,0,1.5549798292602557
AFG,2019-05,0.022607342104801864,0.01281142915388834,0.012730057053708223,0,1.5174044097469708
AFG,2019-06,0.018602217775216756,0.002364318359645229,0.002361527756709309,0,1.1713828880446215
AFG,2019-07,0.007168857394640904,0.008011549586206037,0.007979627506358826,0,0.21995422041567264
AFG,2019-08,-0.02050699066589956,0.02010888891490911,0.019909375436540422,0,-2.0425878611152704
AFG,2019-09,-0.006720958849820824,0.01383795646286552,0.01374308614897264,0,-0.9010858769814617
AFG,2019-10,-0.00040284163350101654,0.010280645948496165,0.010228159530945306,0,-0.3789320355062406
AFG,2019-11,0.0003265181136242745,0.0038755107695668737,0.003868020324334503,0,-0.3171668751187256
AFG,2019-12,0.005712483019954417,0.0033401042705806443,0.003334538512343214,0,0.12918638197439275
AFG,2020-01,-0.01506621315237644,0.010783467349153619,0.010725740392159405,0,-1.5785993019352826
AFG,2020-02,-0.007878975787733444,0.010552553783159425,0.010497264211470417,0,-0.9756205638661419
AFG,2020-03,-0.009975497049024895,0.00369610544536838,0.0036892916321901903,0,-1.138339592443011
AFG,2020-04,0.00260227139193403,0.006738597811547012,0.006715994945579875,0,-0.09780948678558876
AFG,2020-05,-0.001439178878254177,0.006421348601259929,0.006400819578139692,0,-0.431319649776728
AFG,2020-06,0.01071046122266961,0.00618721554497152,0.006168153314549647,0,0.5777673960839506
AFG,2020-07,0.0008314293927380589,0.006459678609124377,0.006438904300834109,0,-0.24643135126488663
AFG,2020-08,-0.0018051514099297616,0.0065978201930016,0.00657614984317581,0,-0.46527473476974446
AFG,2020-09,-0.0019160091208333396,0.001555220571008003,0.0015540124679114164,0,-0.47233754982554954
AFG,2020-10,0.0011217787732193951,0.001722757722294391,0.0017212754773313268,0,-0.21516845056439665
AFG,2020-11,-4.236241146504671e-05,0.0015326410744560357,0.0015314677787989027,0,-0.3124358370362666
AFG,2020-12,0.0013978883165657319,0.0007643933692149374,0.0007641013693958298,0,-0.18929076293374347
AFG,2021-01,0.0016409914499417866,0.0009098627658209146,0.0009094490916000984,0,-0.1679009578196627
AFG,2021-02,0.0013656305043008299,0.0001505342432214894,0.00015052291407923325,0,-0.19073477994256402
AFG,2021-03,0.0024467417269422587,0.000561821240103972,0.0005616634776378265,0,-0.09746529442283396
AFG,2021-04,0.00019410850119538914,0.0011266189631829184,0.001125984804297743,0,-0.29059860797480586
AFG,2021-05,0.0007451289515241211,0.0011742704134827294,0.0011735814972439677,0,-0.2419664010780811
AGO,2010-01,,,,0,
AGO,2010-02,0.005153234589198696,,,0,
AGO,2010-03,0.01145630207410031,0.004456941760850368,0.004447039009010195,0,
AGO,2010-04,0.026213166830978185,0.010809058417213094,0.010751058123338828,0,
AGO,2010-05,-0.009788328725595874,0.018097914601679966,0.01793609680525342,0,
AGO,2010-06,-0.002134402690641024,0.01896608799867813,0.018788473999542827,0,
AGO,2010-07,1.0802869242043656e-05,0.005151172530852622,0.005137950627729822,0,-0.4100207432384542
AGO,2010-08,-0.005866068867896312,0.002973910466243617,0.002969497142234958,0,-0.7753638538134204
AGO,2010-09,-0.011214048767081763,0.0056145021250678506,0.005598799555335214,0,-1.0412517005082893
AGO,2010-10,0.014263790522877295,0.013434609676623717,0.013345165515801857,0,0.9018164106897519
AGO,2010-11,-0.00014576236214536298,0.012775383054745992,0.012694466281761156,0,-0.25145645635515756
AGO,2010-12,0.0008077001712938348,0.008058232567783446,0.008025938385078387,0,-0.1625962735013782
AGO,2011-01,0.03171526642339728,0.018126002950200268,0.01796368546903442,0,1.973062522023148
AGO,2011-02,-0.021368149283180427,0.026661129551380634,0.026311915008719773,0,-1.6389642518459104
AGO,2011-03,0.0002252107329001607,0.026695023965937977,0.02634492868197111,0,-0.18058777501623904
AGO,2011-04,5.360952963018306e-05,0.01241769164264746,0.012341224489374159,0,-0.1862790758644191
AGO,2011-05,-0.010646281842353611,0.006227713239477952,0.006208401171920056,0,-0.9052285845662831
AGO,2011-06,0.01095590546061409,0.010801251688357693,0.010743334845695838,0,0.6389489100003454
AGO,2011-07,0.00022510451280943755,0.010801169894484645,0.010743253925855047,0,-0.15210934960103223
AGO,2011-08,0.0003750897536196618,0.006152590857777525,0.006133740948320796,0,-0.13704403255871048
AGO,2011-09,0.009427292010369959,0.005270122010128332,0.005256283516202005,0,0.5551005698309787
AGO,2011-10,0.009965402330567086,0.005388352001267382,0.005373886771855303,0,0.579278518455624
AGO,2011-11,0.0009036935848263372,0.005083565976576977,0.005070688279700426,0,-0.15409719780619655
AGO,2011-12,0.00032545590072530217,0.0054064389293718975,0.005391876601734097,0,-0.19782813465143348
AGO,2012-01,0.005391705966142579,0.0027731902110356087,0.002769352013459481,0,0.22864688304396852
AGO,2012-02,-0.0051331360478187316,0.005263639666062745,0.00524983513499183,0,-0.6668992628377459
AGO,2012-03,0.00014689834634418197,0.005262430832341697,0.005248632630096432,0,-0.1984232217426751
AGO,2012-04,0.00011540317673475187,0.00303937820233371,0.003034768630198817,0,-0.19747927912092653
AGO,2012-05,0.00016783979691381568,2.6394725469839064e-05,2.6394377135202203e-05,0,-0.18921273941865968
AGO,2012-06,0.00014683517751312714,2.6390540742790805e-05,2.6390192518596994e-05,0,-0.18784066079999723
AGO,2012-07,0.00018876036871184887,2.0962609637372146e-05,2.0962389924941233e-05,0,-0.1807798553191596
AGO,2012-08,0.00016775532885282551,2.0962609919742363e-05,2.096239020730553e-05,0,-0.17983128334215157
AGO,2012-09,0.00025159078758396625,4.362196957013392e-05,4.362101815968749e-05,0,-0.16892315192659665
AGO,2012-10,0.0005554565748242535,0.0002039914446420497,0.0002039706412164053,0,-0.13658551646675401
AGO,2012-11,0.0025348276945638126,0.0012398531646737045,0.0012390851814641267,0,0.06261164358498099
AGO,2012-12,0.0008748383469783239,0.0010626601353944986,0.0010620959117960602,0,-0.10628069863816746
AGO,2013-01,0.001012355414984789,0.0009212670098091597,0.0009208429038140654,0,-0.09069318085566218
AGO,2013-02,0.0005974191621858083,0.00021136242253934226,0.00021134008864948602,0,-0.13273703570751388
AGO,2013-03,0.00024193527479310362,0.00038559220265606937,0.00038551788108729263,0,-0.16856561296721462
AGO,2013-04,0.00039152724160418373,0.0001784834416644438,0.00017846751538999226,0,-0.15036017526688206
AGO,2013-05,0.0009641898346313127,0.00038121993896641327,0.000381147293107594,0,-0.08627294265952634
AGO,2013-06,0.0014985271409211354,0.0005536105098100202,0.0005534573240459593,0,-0.02639885821923074
AGO,2013-07,0.0003680521977786899,0.000565518941038157,0.0005653590954627818,0,-0.15215613680356757
AGO,2013-08,0.0005566934073375496,0.0006056139976272068,0.0006054306874765407,0,-0.1290880859446363
AGO,2013-09,0.010973007087663689,0.006069050507965098,0.006050707997930975,0,1.0490643394984338
AGO,2013-10,-0.0037938876824429313,0.00758824010840795,0.007559594237665284,0,-0.6451780690271297
AGO,2013-11,0.0037382503298153402,0.0073839464327726985,0.007356818558973714,0,0.22745158801894544
AGO,2013-12,0.002380201814005334,0.004014490003249724,0.004006453439546298,0,0.06724501086348611
AGO,2014-01,-4.09758396204829e-05,0.0019143731542143104,0.0019125430771888478,0,-0.21786186029096521
AGO,2014-02,-0.0001229325561263872,0.0014221169553832692,0.0014211067047488236,0,-0.2252849023125137
AGO,2014-03,9.817290561153769e-06,6.698179758825368e-05,6.697955440781722e-05,0,-0.20704905261659906
AGO,2014-04,0.0001961181320064842,0.0001602726151052972,0.00016025977282188008,0,-0.1824123748088492
AGO,2014-05,0.0002657255177849205,0.00013231415421780811,0.00013230540147217117,0,-0.17211435197471095
AGO,2014-06,-0.0007070337698404927,0.000542646167348101,0.000542498988158374,0,-0.29050089916329597
AGO,2014-07,-0.005088158885831473,0.0028520342483016855,0.0028479749150316785,0,-0.8287281024336812
AGO,2014-08,0.005424739655758515,0.005280687113918246,0.005266793177278032,0,0.49270904672488686
AGO,2014-09,0.0030975420975283274,0.005521814086115999,0.005506624760150676,0,0.19506775419219885
AGO,2014-10,0.008711064590813056,0.0028203845729618407,0.002816414750923651,0,0.9003713477663524
AGO,2014-11,0.017504917300044998,0.007261954976455163,0.007235713945620766,0,1.9436469534339809
AGO,2014-12,0.01592891027761656,0.004688868732877144,0.004677910229850015,0,1.6879805224332094
AGO,2015-01,0.01516320382280889,0.0011939937548096715,0.00119328151115302,0,1.547679010959283
AGO,2015-02,0.014853038080654413,0.0005537764510968237,0.0005536231735029997,0,1.4700897590525992
AGO,2015-03,0.018355865207579036,0.0019390327221980007,0.0019371552248765174,0,1.8236034898197324
AGO,2015-04,0.017484163064143132,0.0018235716413460034,0.0018219109531964796,0,1.6679897176835359
AGO,2015-05,0.006783377277392422,0.006444495816523218,0.0064238188409355725,0,0.4218790552153932
AGO,2015-06,0.07108412735549052,0.03445298595935644,0.03387277102223354,0,5.590744639658993
AGO,2015-07,0.06110074188876102,0.03460402323504136,0.03401876726620558,0,4.065581726112316
AGO,2015-08,0.00861512832083644,0.03355786906566631,0.033007091862556806,0,0.2545599099907873
AGO,2015-09,0.05057224509244573,0.02776685231283873,0.0273883439495108,0,3.0551673484592006
AGO,2015-10,0.02395647877608531,0.02122952228299201,0.021007315370957902,0,1.2164031132204651
AGO,2015-11,2.871387545955173e-05,0.025283675555679456,0.024969330940004492,0,-0.4068865008303129
AGO,2015-12,2.9066659999577027e-05,0.013814599667483895,0.01372004788700607,0,-0.40355123480028765
AGO,2016-01,0.15001733340947432,0.08659586802339886,0.08304975246230809,1,6.376836341526792
AGO,2016-02,0.012444261824262615,0.08324358559759835,0.07995986017802208,0,0.20265671839866814
AGO,2016-03,0.011633943363169807,0.07966279901571144,0.07664876925073734,0,0.1649126723710421
AGO,2016-04,0.0302417651193867,0.01051711914023571,0.010462198975073998,0,0.9975563431980604
AGO,2016-05,0.010229387396243572,0.011170788319758495,0.011108855860035547,0,0.08697997603659699
AGO,2016-06,1.2937220884134959e-05,0.015376676886530884,0.015259653882415517,0,-0.3778788755076171
AGO,2016-07,1.2892741231285143e-05,0.005898483099117782,0.005881155153357837,0,-0.3751347267378664
AGO,2016-08,1.0543697894327408e-05,1.3692412022101225e-06,1.3692402648002434e-06,0,-0.3725554229647392
AGO,2016-09,1.44622920954518e-05,1.9721759769799536e-06,1.9721740322434684e-06,0,-0.3697436024654008
AGO,2016-10,2.0695116506930233e-05,5.119485227764601e-06,5.119472123244828e-06,0,-0.36687999032542
AGO,2016-11,2.216434864310557e-05,4.089181086639565e-06,4.089172725961377e-06,0,-0.36429262936608
AGO,2016-12,1.3577180216994833e-05,4.59280442929214e-06,4.592793882398171e-06,0,-0.3622285831740623
AGO,2017-01,2.5082000422838036e-05,5.980705573390243e-06,5.980687689041973e-06,0,-0.35926503312353325
AGO,2017-02,1.424817032869008e-05,6.457334120800715e-06,6.457313272308491e-06,0,-0.3574105292061105
AGO,2017-03,1.7921159291223177e-05,5.509693905871983e-06,5.509678727564267e-06,0,-0.3549091638906609
AGO,2017-04,1.1411394633453753e-05,3.263821217569685e-06,3.263815891316804e-06,0,-0.3529413211943363
AGO,2017-05,1.1410812319478936e-05,3.7585823437629636e-06,3.758575280310045e-06,0,-0.35070244242899085
AGO,2017-06,1.4520138198248489e-05,1.795001754361972e-06,1.7950001433482508e-06,0,-0.3483550437977048
AGO,2017-07,1.1101939074276146e-05,1.8906519524118026e-06,1.8906501651316528e-06,0,-0.346366667644817
AGO,2017-08,1.1362728061126148e-05,1.9026879407225874e-06,1.9026861306141835e-06,0,-0.3442374044328414
AGO,2017-09,9.271205128058568e-06,1.1397411500515488e-06,1.1397405005470978e-06,0,-0.3422622511841692
AGO,2017-10,3.6046342077877824e-06,4.0139861295366e-06,4.013978073515833e-06,0,-0.34050081672447496
AGO,2017-11,5.752975449357933e-06,2.860749599728331e-06,2.8607455077919987e-06,0,-0.33838670688587064
AGO,2017-12,3.0134459960695636e-06,1.4416361477184453e-06,1.441635108562053e-06,0,-0.33655195175503205
AGO,2018-01,0.13893664500437852,0.08021257875738626,0.07715785394998087,1,5.482153988871213
AGO,2018-02,0.11248464117127455,0.07377259999543083,0.07117824182049097,1,3.9738221368600315
AGO,2018-03,0.018606712240680556,0.06323509938581087,0.06131624083832083,0,0.3626007389697105
AGO,2018-04,0.019219944287441892,0.0540242928052958,0.052615498055932776,0,0.3840544549388073
AGO,2018-05,0.06583326298684145,0.02709097214047105,0.02673050749124259,0,2.1300904675129706
AGO,2018-06,0.041345294773081465,0.023316636412378383,0.02304895658848307,0,1.1834520143576617
AGO,2018-07,0.045102077962503095,0.013188100947974436,0.013101895045602678,0,1.3083827524060778
AGO,2018-08,0.05300148362045354,0.005949520542682075,0.0059318920315741385,0,1.5797687574699555
AGO,2018-09,0.07290305221289883,0.01432577636907116,0.014224132040599443,0,2.257693062103159
AGO,2018-10,0.05962598893728188,0.010134404376160306,0.0100833956394194,0,1.73487863442045
AGO,2018-11,0.022853327991610772,0.02592773256854844,0.02559730817480699,0,0.393124223620975
AGO,2018-12,-0.0036068815202630056,0.0317562780846512,0.03126247452145364,0,-0.5711566185424892
AGO,2019-01,0.0045555570861428585,0.013549763291441554,0.01345878614009222,0,-0.27030470186369027
AGO,2019-02,0.010819585475159377,0.007234021537519258,0.0072079815110432256,0,-0.03927234739405505
AGO,2019-03,0.00801760871513868,0.003137805148611778,0.0031328925119515124,0,-0.1423571876557846
AGO,2019-04,0.010265212576760607,0.0014838085115083006,0.0014827087554094504,0,-0.058498860966596476
AGO,2019-05,0.025115205954703068,0.009290692993618815,0.009247799971393142,0,0.49358388832986183
AGO,2019-06,0.034229312352795915,0.012095917471310046,0.012023346483913133,0,0.8290245340770107
AGO,2019-07,0.022469252719372834,0.006169373368246472,0.006150420695168157,0,0.3855842826519938
AGO,2019-08,0.03914665673330453,0.008569471813576436,0.008532962319773348,0,1.0051549060669775
AGO,2019-09,0.022129968153269175,0.00972812596624346,0.009681112405493535,0,0.362182826031483
AGO,2019-10,0.16798105927917484,0.07975003840354195,0.07672956842574107,1,5.138244377616737
AGO,2019-11,0.10231099123528242,0.07304575630154138,0.07050110607723653,1,2.8327612641588362
AGO,2019-12,0.004020978483411319,0.08251908116531366,0.07929080768170817,0,-0.3412352715914338
AGO,2020-01,0.02951498653956497,0.05100674686285651,0.04974851134410138,0,0.483048831640317
AGO,2020-02,0.01032025239097778,0.01327945228266036,0.013192053246855066,0,-0.1408590369492766
AGO,2020-03,0.02886320157128508,0.010898804269148668,0.010839840339257278,0,0.46260811109267896
AGO,2020-04,0.0966615207649002,0.045451930054730125,0.04444926088092473,0,2.59821504443517
AGO,2020-05,0.011397840692090933,0.04503988242968333,0.044055049692990726,0,-0.12792975097579537
AGO,2020-06,0.04046185301532179,0.043345539191952026,0.0424324147215448,0,0.7999638250050022
AGO,2020-07,-0.027175788822344282,0.033930056242222346,0.0333671299319652,0,-1.359206712634608
AGO,2020-08,0.01999394580618219,0.03468613960409346,0.034098133969406384,0,0.15160521978423983
AGO,2020-09,0.06507046567439323,0.04612708527722027,0.04509485470357351,0,1.5794969529544567
AGO,2020-10,0.03984448935390472,0.022591615715758743,0.022340204643017864,0,0.76817169123176
AGO,2020-11,0.025881216666732376,0.019862527966175537,0.019667841709261117,0,0.31965366066460343
AGO,2020-12,-0.009452688538763798,0.025408888173854758,0.02509144833638612,0,-0.8106765584569089
AGO,2021-01,0.003310400805521363,0.017892377498634718,0.017734192990150797,0,-0.39823279726134453
AGO,2021-02,-0.007905462123381835,0.006965222423232653,0.006941077314064424,0,-0.7558092339614415
AGO,2021-03,-0.03971445256924788,0.02231869717802224,0.022073279939634937,0,-1.7568075616443912
AGO,2021-04,0.02846976178197691,0.034117580692960336,0.03354848402449458,0,0.4283165855315304
AGO,2021-05,0.011809885602897419,0.03554667350839275,0.03492947424032695,0,-0.10728465415199545
AGO,2021-06,-0.0014990102335893374,0.015015577904350473,0.014903960064991326,0,-0.5345334196181497
AGO,2021-07,-0.002157069610454476,0.007880731654503079,0.007849840877277558,0,-0.5532128410927654
AGO,2021-08,-0.007333042779886334,0.003195300615628644,0.0031902064912378222,0,-0.7172880437708757
AGO,2021-09,-0.028418662878046064,0.01391081925533155,0.013814951848875807,0,-1.3881280022296096
AGO,2021-10,-0.03611615014504088,0.014901464999251417,0.014791528962825658,0,-1.6163802306135835
AGO,2021-11,-0.008855099912675524,0.014054353808797257,0.013956507094115559,0,-0.7341873749014369
AGO,2021-12,-0.051441190054230757,0.021570028517731456,0.021340687519742198,0,-2.0688335887837037
AGO,2022-01,-0.05407149868000716,0.02538049222827729,0.025063755638295673,0,-2.111328174922973
AGO,2022-02,-0.03673086811575721,0.00934531579068878,0.009301918491864986,0,-1.546773221100562
AGO,2022-03,-0.1078657322919152,0.03709152180669413,0.036420181675782454,0,-3.5905965022786694
AGO,2022-04,-0.08898601530147077,0.03684927186616746,0.036186568505756134,0,-2.9237128533542798
AGO,2022-05,-0.0214052846592111,0.045458786962530716,0.04445581965719845,0,-0.9438366188318399
